symbol,date,open,high,low,close,volume,adjclose,Return,MA20,MA50,Volatility,RSI,Target
^FCHI,2010-03-30,4018.199951171875,4028.639892578125,3978.8701171875,3987.409912109375,117886800.0,3987.409912109375,-0.0033119536004283,3932.7004638671874,3807.32458984375,0.0074545489765955,58.14875226341629,0
^FCHI,2010-03-31,3982.14990234375,3998.570068359375,3943.030029296875,3974.010009765625,139164200.0,3974.010009765625,-0.0033605530003463,3939.274963378906,3808.225791015625,0.007427245641281,58.40924002186987,1
^FCHI,2010-04-01,3996.530029296875,4041.580078125,3989.830078125,4034.22998046875,111669600.0,4034.22998046875,0.0151534521944187,3949.565966796875,3811.6671923828126,0.0078879066962962,66.35538890284306,1
^FCHI,2010-04-06,4048.89990234375,4065.070068359375,4026.739990234375,4053.93994140625,113667400.0,4053.93994140625,0.0048856810427078,3956.741967773437,3816.330390625,0.0065741050529091,76.31130804952952,0
^FCHI,2010-04-07,4049.25,4052.030029296875,4020.169921875,4026.969970703125,115462800.0,4026.969970703125,-0.0066527800344692,3962.913464355469,3821.2327880859375,0.0068016218223993,65.24210309145855,0
^FCHI,2010-04-08,4007.3701171875,4012.10009765625,3952.139892578125,3978.4599609375,124318400.0,3978.4599609375,-0.012046280483476,3966.3359619140624,3824.6611865234377,0.007452476367613,53.231139510215165,1
^FCHI,2010-04-09,4008.429931640625,4050.5400390625,4008.199951171875,4050.5400390625,104637800.0,4050.5400390625,0.0181175828920532,3971.685461425781,3830.475986328125,0.0082343894940033,65.15594692765947,0
^FCHI,2010-04-12,4078.3798828125,4082.110107421875,4032.0400390625,4050.5,106880000.0,4050.5,-9.884870193599404e-06,3977.7629638671874,3837.710185546875,0.0081556639441137,67.46746541943386,0
^FCHI,2010-04-13,4038.72998046875,4058.10009765625,4020.7099609375,4031.989990234375,126779600.0,4031.989990234375,-0.0045698086077335,3982.992468261719,3843.5607861328126,0.0082609795240535,63.90501019510752,1
^FCHI,2010-04-14,4051.64990234375,4074.2900390625,4046.610107421875,4057.699951171875,136845000.0,4057.699951171875,0.0063764942372799,3991.331970214844,3849.4745849609376,0.0079355152791479,64.01662882850984,1
^FCHI,2010-04-15,4069.300048828125,4084.68994140625,4036.89990234375,4065.64990234375,136845000.0,4065.64990234375,0.0019592259820933,3997.6669677734376,3854.5449853515615,0.0075628650348635,65.23006879338104,0
^FCHI,2010-04-16,4044.889892578125,4086.0,3976.419921875,3986.6298828125,191295400.0,3986.6298828125,-0.0194360118134364,3999.103967285156,3858.40818359375,0.0088559197894902,48.30538346188084,0
^FCHI,2010-04-19,3964.530029296875,3987.050048828125,3949.080078125,3970.469970703125,0.0,3970.469970703125,-0.0040535270602984,4000.718469238281,3864.0325830078127,0.0088286859956958,47.766542684166,1
^FCHI,2010-04-20,3987.75,4030.0400390625,3970.6298828125,4026.64990234375,119539400.0,4026.64990234375,0.0141494412639207,4005.778967285156,3873.290380859375,0.0092909508415606,52.83913463933615,0
^FCHI,2010-04-21,4037.389892578125,4037.389892578125,3976.949951171875,3977.669921875,138462800.0,3977.669921875,-0.0121639530767849,4008.2624633789055,3880.69837890625,0.0097687295216634,49.01305161620065,0
^FCHI,2010-04-22,3969.5,4007.300048828125,3907.429931640625,3924.64990234375,189281900.0,3924.64990234375,-0.0133294166113857,4006.867456054688,3886.936176757813,0.0101539760094386,45.37011550265571,1
^FCHI,2010-04-23,3921.8701171875,3968.5,3907.18994140625,3951.300048828125,161657800.0,3951.300048828125,0.0067904519250137,4006.9419555664062,3893.2499755859376,0.010276079775961,41.69853918376704,1
^FCHI,2010-04-26,3995.260009765625,4017.530029296875,3978.31005859375,3997.389892578125,129533400.0,3997.389892578125,0.0116644757878281,4006.787451171875,3900.8627734375,0.0102030500598904,44.6231899062333,0
^FCHI,2010-04-27,3988.8701171875,3995.9599609375,3844.60009765625,3844.60009765625,164571600.0,3844.60009765625,-0.0382223898663367,3999.570959472656,3905.7733740234376,0.0133157849450159,36.00792111551964,0
^FCHI,2010-04-28,3815.389892578125,3848.14990234375,3749.530029296875,3787.0,284113000.0,3787.0,-0.0149820777696396,3988.8879638671874,3909.328974609375,0.0135834721771641,35.51257429188556,1
^FCHI,2010-04-29,3796.43994140625,3857.639892578125,3775.340087890625,3840.6201171875,180090900.0,3840.6201171875,0.0141589958245313,3981.548474121094,3912.760576171875,0.0140910930233958,33.65923688169485,0
^FCHI,2010-04-30,3829.639892578125,3857.080078125,3783.949951171875,3816.989990234375,179653200.0,3816.989990234375,-0.0061526853039631,3973.697473144531,3914.596176757813,0.0141213904717275,32.46684682722734,1
^FCHI,2010-05-03,3796.7900390625,3847.2099609375,3771.9599609375,3828.4599609375,100879200.0,3828.4599609375,0.0030049779361409,3963.408972167969,3916.208774414063,0.0136000735421103,34.55461103755802,0
^FCHI,2010-05-04,3827.050048828125,3836.169921875,3678.889892578125,3689.2900390625,245235200.0,3689.2900390625,-0.0363514110882644,3945.176477050781,3914.603774414063,0.0154213004370389,26.149444453752096,0
^FCHI,2010-05-05,3688.14990234375,3705.080078125,3613.570068359375,3636.030029296875,274467800.0,3636.030029296875,-0.0144363845622609,3925.6294799804687,3912.1903759765614,0.0155736292992264,23.72805088483223,0
^FCHI,2010-05-06,3583.75,3667.889892578125,3541.820068359375,3556.110107421875,331062400.0,3556.110107421875,-0.0219799950030815,3904.511987304688,3909.171376953125,0.0159644697650297,23.701964274582664,0
^FCHI,2010-05-07,3454.60009765625,3538.860107421875,3349.9599609375,3392.590087890625,438501300.0,3392.590087890625,-0.045982833655789,3871.6144897460936,3902.709580078125,0.0173531001877268,20.085933262324687,1
^FCHI,2010-05-10,3605.840087890625,3720.2900390625,3461.9599609375,3720.2900390625,413011200.0,3720.2900390625,0.0965928516803589,3855.1039916992186,3904.29998046875,0.0292554486261523,37.62102266718648,0
^FCHI,2010-05-11,3655.239990234375,3700.2900390625,3623.219970703125,3693.199951171875,222168000.0,3693.199951171875,-0.0072817139540689,3838.1644897460938,3903.987978515625,0.0292652523468309,38.29852147430381,1
^FCHI,2010-05-12,3665.77001953125,3763.070068359375,3639.340087890625,3733.8701171875,207577300.0,3733.8701171875,0.0110121754991143,3821.972998046875,3903.274580078125,0.0293697963116074,42.0718530359606,0
^FCHI,2010-05-13,3774.10009765625,3774.10009765625,3702.739990234375,3731.5400390625,130644800.0,3731.5400390625,-0.0006240383440961,3805.267504882812,3901.666982421875,0.0293490304709952,40.67913112073016,0
^FCHI,2010-05-14,3706.77001953125,3711.1201171875,3543.739990234375,3560.360107421875,239780000.0,3560.360107421875,-0.045873802732566,3783.954016113281,3896.023784179688,0.0306529189302314,33.2420829136226,0
^FCHI,2010-05-17,3526.8701171875,3594.93994140625,3515.39990234375,3543.550048828125,167306700.0,3543.550048828125,-0.0047214489789131,3762.608020019531,3890.3265869140623,0.0306519644600162,37.11225756985724,1
^FCHI,2010-05-18,3601.3798828125,3640.06005859375,3576.27001953125,3617.320068359375,158030000.0,3617.320068359375,0.0208181113614145,3742.141528320312,3884.46458984375,0.03090913615871,42.83531182690172,0
^FCHI,2010-05-19,3557.35009765625,3576.139892578125,3485.889892578125,3511.669921875,221007000.0,3511.669921875,-0.0292067454601252,3718.8415283203126,3876.6271875,0.0313516110889743,36.694787684210894,0
^FCHI,2010-05-20,3522.4599609375,3555.639892578125,3362.169921875,3432.52001953125,279907600.0,3432.52001953125,-0.0225391064948066,3694.2350341796873,3867.0773876953126,0.0315358089614316,35.11756243853675,0
^FCHI,2010-05-21,3433.18994140625,3458.669921875,3341.760009765625,3430.739990234375,291508000.0,3430.739990234375,-0.0005185779796611,3668.20703125,3856.8211865234375,0.0314192907839248,34.488303628610765,1
^FCHI,2010-05-24,3460.489990234375,3477.860107421875,3399.580078125,3430.929931640625,134297800.0,3430.929931640625,5.536455889720848e-05,3639.884033203125,3846.860786132812,0.0311707254059335,38.69835839165657,0
^FCHI,2010-05-25,3326.5400390625,3348.639892578125,3287.570068359375,3331.2900390625,224325800.0,3331.2900390625,-0.0290416576739818,3614.218530273437,3834.938588867188,0.0307540473389933,37.18934115086817,1
^FCHI,2010-05-26,3393.43994140625,3449.570068359375,3374.780029296875,3408.590087890625,220441200.0,3408.590087890625,0.023204238574759,3595.2980346679688,3825.2921923828126,0.0313917261990484,43.78486385251588,1
^FCHI,2010-05-27,3433.27001953125,3527.699951171875,3420.780029296875,3525.31005859375,207762200.0,3525.31005859375,0.0342428886118588,3579.532531738281,3817.01939453125,0.0323369030841398,55.821152325190674,0
^FCHI,2010-05-28,3553.169921875,3553.169921875,3501.169921875,3515.06005859375,153896600.0,3515.06005859375,-0.0029075456710575,3564.43603515625,3808.1627978515626,0.0323325598154493,37.52447252725073,0
^FCHI,2010-05-31,3506.300048828125,3528.780029296875,3498.070068359375,3507.56005859375,64323600.0,3507.56005859375,-0.0021336762032454,3548.3910400390623,3799.550400390625,0.0322974851586702,38.43999242286725,0
^FCHI,2010-06-01,3481.659912109375,3521.239990234375,3414.5,3503.080078125,187823600.0,3503.080078125,-0.0012772355694306,3539.080541992188,3791.103203125,0.0313809802261985,34.95011157075318,0
^FCHI,2010-06-02,3471.830078125,3505.72998046875,3432.199951171875,3501.5,143898400.0,3501.5,-0.0004510539553083,3532.354040527344,3782.573203125,0.0312478576532774,34.984331653883814,1
^FCHI,2010-06-03,3572.760009765625,3598.3798828125,3549.8798828125,3557.340087890625,163039000.0,3557.340087890625,0.0159474761932385,3532.415539550781,3774.66900390625,0.0310855742700727,49.767926504931886,0
^FCHI,2010-06-04,3567.989990234375,3593.0,3443.110107421875,3455.610107421875,223099000.0,3455.610107421875,-0.0285972040781381,3535.566540527344,3764.7850048828127,0.0299403084304135,44.0224087069888,0
^FCHI,2010-06-07,3397.169921875,3455.320068359375,3381.72998046875,3413.719970703125,175973200.0,3413.719970703125,-0.0121223562313292,3520.238037109375,3753.0498046875,0.0199315988226501,35.533605148010864,0
^FCHI,2010-06-08,3433.860107421875,3433.860107421875,3343.590087890625,3380.360107421875,177003000.0,3380.360107421875,-0.0097722905122703,3504.596044921875,3740.878408203125,0.0199602782732477,39.601856738797984,1
^FCHI,2010-06-09,3411.81005859375,3446.77001953125,3364.840087890625,3446.77001953125,167829200.0,3446.77001953125,0.0196458099134368,3490.2410400390627,3729.800610351562,0.0203957737259497,51.15166419896514,1
^FCHI,2010-06-10,3416.5400390625,3538.610107421875,3405.260009765625,3516.639892578125,172744600.0,3516.639892578125,0.0202711154649004,3479.496032714844,3720.3852099609376,0.0210900324996561,56.25399933451074,1
^FCHI,2010-06-11,3536.85009765625,3570.389892578125,3507.570068359375,3555.52001953125,177228600.0,3555.52001953125,0.0110560444460581,3479.2540283203125,3712.01541015625,0.0186657117402228,58.58709051460856,1
^FCHI,2010-06-14,3583.469970703125,3630.159912109375,3581.969970703125,3626.0400390625,155673600.0,3626.0400390625,0.0198339537237501,3483.378527832031,3703.851611328125,0.0191337656439829,71.16453168256568,1
^FCHI,2010-06-15,3590.830078125,3672.7099609375,3590.830078125,3661.510009765625,152375600.0,3661.510009765625,0.0097820129731098,3485.588024902344,3696.003012695313,0.0186961535683024,69.32161358861727,1
^FCHI,2010-06-16,3689.64990234375,3689.64990234375,3639.280029296875,3675.929931640625,166233600.0,3675.929931640625,0.0039382445593596,3493.801025390625,3688.982211914063,0.0173169268537077,63.638164285167946,1
^FCHI,2010-06-17,3671.9599609375,3716.18994140625,3660.25,3683.080078125,147755800.0,3683.080078125,0.0019451258912281,3506.3290283203123,3683.074614257812,0.0162940218872618,65.2995801902438,1
^FCHI,2010-06-18,3685.35009765625,3704.590087890625,3662.580078125,3687.2099609375,197360200.0,3687.2099609375,0.0011213122508599,3519.1525268554688,3675.808012695312,0.0162760302987353,66.45959620813221,1
^FCHI,2010-06-21,3750.699951171875,3759.5400390625,3722.3798828125,3736.14990234375,131633000.0,3736.14990234375,0.0132728924918088,3534.413525390625,3669.521010742188,0.0163866392744317,69.74532331603388,0
^FCHI,2010-06-22,3703.31005859375,3726.0400390625,3671.389892578125,3705.320068359375,136381400.0,3705.320068359375,-0.0082517657990742,3553.115026855469,3662.987612304688,0.0147293402803024,66.45197016425425,0
^FCHI,2010-06-23,3665.85009765625,3696.030029296875,3626.5400390625,3641.7900390625,133447000.0,3641.7900390625,-0.0171456252428429,3564.7750244140625,3654.6694140625,0.0149297348749401,56.73305373915365,0
^FCHI,2010-06-24,3666.419921875,3667.93994140625,3543.469970703125,3555.360107421875,151023400.0,3555.360107421875,-0.0237328156520727,3566.2775268554688,3644.463618164063,0.0142426299056284,58.15177965039859,0
^FCHI,2010-06-25,3559.1201171875,3577.510009765625,3504.31005859375,3519.72998046875,144737600.0,3519.72998046875,-0.0100215240866168,3566.511022949219,3635.1256201171873,0.0144204876205334,58.75291735690791,1
^FCHI,2010-06-28,3537.669921875,3577.590087890625,3506.659912109375,3576.449951171875,110519000.0,3576.449951171875,0.0161148642134107,3569.955517578125,3627.2452197265625,0.0148386181670016,65.58917058991591,0
^FCHI,2010-06-29,3520.330078125,3532.3798828125,3424.719970703125,3432.989990234375,176011800.0,3432.989990234375,-0.0401123915883383,3566.4510131835937,3615.372021484375,0.0174705590338074,49.024049233442135,1
^FCHI,2010-06-30,3448.0,3470.68994140625,3408.550048828125,3442.889892578125,169320000.0,3442.889892578125,0.002883755085774,3563.5205078125,3604.676420898437,0.0174906090798627,44.2918819556351,0
^FCHI,2010-07-01,3386.7900390625,3403.080078125,3321.35009765625,3339.89990234375,188797200.0,3339.89990234375,-0.0299138204960872,3552.648498535156,3592.9814208984376,0.0181860449135001,34.81804273460196,1
^FCHI,2010-07-02,3371.89990234375,3390.780029296875,3337.409912109375,3348.3701171875,161435300.0,3348.3701171875,0.002536068472533,3547.286499023437,3580.922822265625,0.0171836387572079,28.5771600915278,0
^FCHI,2010-07-05,3362.719970703125,3364.75,3331.590087890625,3332.4599609375,82880200.0,3332.4599609375,-0.0047516121853828,3543.223498535156,3567.6242236328126,0.0170205977846673,23.823006498271223,1
^FCHI,2010-07-06,3352.389892578125,3456.429931640625,3349.679931640625,3423.360107421875,139601000.0,3423.360107421875,0.0272771908889799,3545.373498535156,3559.199423828125,0.0180104447713834,32.08699837929936,1
^FCHI,2010-07-07,3386.469970703125,3483.43994140625,3361.179931640625,3483.43994140625,161380200.0,3483.43994140625,0.0175499603019038,3547.206994628906,3553.12822265625,0.0179007066099896,36.82973418716419,1
^FCHI,2010-07-08,3516.1298828125,3553.610107421875,3504.780029296875,3538.25,137177600.0,3538.25,0.0157344634946177,3548.2875,3547.0808203125,0.0176666362460763,40.78902158376776,1
^FCHI,2010-07-09,3567.3701171875,3570.889892578125,3540.389892578125,3554.47998046875,102697000.0,3554.47998046875,0.0045870078340282,3548.235498046875,3541.830620117188,0.0175209651542453,38.29280633445835,1
^FCHI,2010-07-12,3562.699951171875,3593.1201171875,3545.570068359375,3567.659912109375,81693200.0,3567.659912109375,0.003707977457475,3545.3164916992187,3536.614619140625,0.0169276016034259,40.92239174280496,1
^FCHI,2010-07-13,3568.389892578125,3642.530029296875,3567.679931640625,3637.760009765625,120330000.0,3637.760009765625,0.0196487612001121,3544.1289916992187,3535.584018554688,0.017385940631278,49.736534060637865,0
^FCHI,2010-07-14,3652.18994140625,3656.760009765625,3596.27001953125,3632.97998046875,104902600.0,3632.97998046875,-0.0013140034757771,3541.981494140625,3535.523017578125,0.0173600996765335,55.68094059627085,0
^FCHI,2010-07-15,3617.3701171875,3654.10009765625,3569.409912109375,3581.820068359375,129048000.0,3581.820068359375,-0.0140820792804847,3536.918493652344,3536.037216796875,0.0176121358132638,54.44332045697953,0
^FCHI,2010-07-16,3595.02001953125,3614.590087890625,3487.2099609375,3500.159912109375,153679600.0,3500.159912109375,-0.0227985087724977,3527.5659912109377,3538.18861328125,0.0182438544145442,44.72865967833899,0
^FCHI,2010-07-19,3476.070068359375,3534.489990234375,3476.070068359375,3486.330078125,98873200.0,3486.330078125,-0.0039512006113001,3515.075,3533.5094140625,0.0178656716136294,54.489904542698895,0
^FCHI,2010-07-20,3512.419921875,3514.389892578125,3419.77001953125,3468.02001953125,121121400.0,3468.02001953125,-0.0052519578420404,3503.209997558594,3529.005815429688,0.0178344920444814,52.085797899308325,1
^FCHI,2010-07-21,3500.360107421875,3541.590087890625,3488.6201171875,3493.919921875,121735000.0,3493.919921875,0.007468210159655,3495.8164916992187,3524.2068115234374,0.0176664671874304,64.65962916970301,1
^FCHI,2010-07-22,3473.47998046875,3604.89990234375,3469.469970703125,3600.570068359375,152198400.0,3600.570068359375,0.0305244965165492,3498.0769897460937,3521.587412109375,0.0182954528715533,70.22452705848448,1
^FCHI,2010-07-23,3595.659912109375,3628.199951171875,3575.320068359375,3607.050048828125,144253200.0,3607.050048828125,0.0017997095864608,3502.4429931640625,3522.5212109375,0.0181178155278364,72.35820487263396,1
^FCHI,2010-07-26,3634.760009765625,3636.179931640625,3589.929931640625,3636.179931640625,120159000.0,3636.179931640625,0.0080758188597809,3505.4294921875,3524.37380859375,0.0178611335464516,69.26669377867759,1
^FCHI,2010-07-27,3661.06005859375,3698.02001953125,3654.219970703125,3666.39990234375,189935300.0,3666.39990234375,0.0083109118006408,3517.099987792969,3525.3554052734376,0.0150599016758247,67.5101429309776,1
^FCHI,2010-07-28,3680.60009765625,3700.39990234375,3656.18994140625,3670.360107421875,144008200.0,3670.360107421875,0.0010801345144029,3528.473498535156,3528.529208984375,0.0150685663894702,64.00687915354521,0
^FCHI,2010-07-29,3680.06005859375,3720.6298828125,3651.909912109375,3651.909912109375,163107200.0,3651.909912109375,-0.0050268079350556,3544.0739990234374,3532.9170068359376,0.0130762756630146,60.2815336726907,0
^FCHI,2010-07-30,3647.2099609375,3680.070068359375,3600.830078125,3643.139892578125,212444400.0,3643.139892578125,-0.002401488465575,3558.812487792969,3537.1650048828124,0.0131627474938933,58.04004235789509,1
^FCHI,2010-08-02,3675.8798828125,3755.719970703125,3671.929931640625,3752.030029296875,128950400.0,3752.030029296875,0.029889090161095,3579.7909912109376,3543.5870068359377,0.014149806997879,61.24283465958989,0
^FCHI,2010-08-03,3744.52001953125,3751.9599609375,3716.0400390625,3747.510009765625,118021400.0,3747.510009765625,-0.0012046863953529,3595.998486328125,3551.91140625,0.0133083055130444,61.27418488879746,1
^FCHI,2010-08-04,3746.56005859375,3779.989990234375,3716.030029296875,3760.719970703125,122176400.0,3760.719970703125,0.0035249968387212,3609.8624877929688,3558.95400390625,0.012955821883621,69.03269542451065,1
^FCHI,2010-08-05,3763.719970703125,3802.93994140625,3758.52001953125,3764.18994140625,111002400.0,3764.18994140625,0.0009226878709813,3621.159484863281,3563.7316015625,0.0126647641088949,83.69532637949416,0
^FCHI,2010-08-06,3780.820068359375,3794.030029296875,3698.14990234375,3716.050048828125,137452400.0,3716.050048828125,-0.0127889116456595,3629.23798828125,3567.751401367188,0.0131495468978589,76.95608852769169,1
^FCHI,2010-08-09,3764.25,3781.6298828125,3752.989990234375,3777.3701171875,90481000.0,3777.3701171875,0.0165014107866261,3639.723498535156,3573.1476025390625,0.0135270582916628,82.97199652766935,0
^FCHI,2010-08-10,3769.469970703125,3771.669921875,3710.010009765625,3730.580078125,104085000.0,3730.580078125,-0.012386935251486,3644.364501953125,3577.6976025390627,0.0133406152421574,74.14897147144903,0
^FCHI,2010-08-11,3705.43994140625,3708.6201171875,3625.699951171875,3628.2900390625,130808800.0,3628.2900390625,-0.0274193387946014,3644.130004882813,3580.2334033203124,0.014810534936945,52.85396064615473,0
^FCHI,2010-08-12,3611.4599609375,3641.85009765625,3584.43994140625,3621.070068359375,142554800.0,3621.070068359375,-0.0019899100197046,3646.0925048828126,3581.508002929688,0.0144460535705618,51.44126082840498,0
^FCHI,2010-08-13,3650.4599609375,3652.080078125,3577.5400390625,3610.909912109375,112094400.0,3610.909912109375,-0.0028058435926934,3651.630004882813,3584.6139990234374,0.0133917693444587,47.296807440426136,0
^FCHI,2010-08-16,3622.60009765625,3628.659912109375,3563.8798828125,3597.60009765625,81349400.0,3597.60009765625,-0.003686000143202,3657.193505859375,3588.2916015625,0.0133860681844955,42.3640699092264,1
^FCHI,2010-08-17,3615.35009765625,3664.6201171875,3610.27001953125,3663.1298828125,98604600.0,3663.1298828125,0.0182148608454122,3666.948999023437,3593.9469970703126,0.0137715466424751,49.29401999295331,0
^FCHI,2010-08-18,3650.52001953125,3668.5,3625.489990234375,3647.929931640625,84809600.0,3647.929931640625,-0.0041494436883587,3674.649499511719,3597.9701953125,0.0138105763878234,49.60890080542156,0
^FCHI,2010-08-19,3666.93994140625,3680.030029296875,3570.35009765625,3572.39990234375,126822600.0,3572.39990234375,-0.02070490133096,3673.2409912109374,3599.0853955078123,0.0130183838624533,43.85489326956724,0
^FCHI,2010-08-20,3570.39990234375,3596.429931640625,3517.489990234375,3526.1201171875,122422600.0,3526.1201171875,-0.0129548164878985,3669.1944946289054,3598.497397460937,0.0133072554089233,27.98018012272485,1
^FCHI,2010-08-23,3536.949951171875,3583.449951171875,3524.6298828125,3553.22998046875,84709800.0,3553.22998046875,0.0076882982939541,3665.046997070313,3597.0411962890626,0.0132935435348282,31.86195069315949,0
^FCHI,2010-08-24,3523.489990234375,3529.909912109375,3457.1201171875,3491.110107421875,129505800.0,3491.110107421875,-0.0174826491356689,3656.282507324219,3593.6331982421875,0.0135836398794341,26.93549586338433,0
^FCHI,2010-08-25,3482.530029296875,3500.81005859375,3414.840087890625,3450.18994140625,139057400.0,3450.18994140625,-0.0117212476136548,3645.2739990234377,3589.1183984375,0.0137140345237425,24.75557258393127,1
^FCHI,2010-08-26,3490.75,3491.85009765625,3455.510009765625,3475.030029296875,117566800.0,3475.030029296875,0.0071996290965072,3636.4300048828127,3584.957397460937,0.0138902613700429,29.868683894343505,1
^FCHI,2010-08-27,3460.35009765625,3509.580078125,3435.550048828125,3507.43994140625,124786200.0,3507.43994140625,0.0093265128174828,3629.6450073242186,3581.361997070313,0.0141350526492473,26.309839599233783,0
^FCHI,2010-08-30,3518.68994140625,3520.699951171875,3477.27001953125,3487.010009765625,70376000.0,3487.010009765625,-0.005824741686791,3616.394006347656,3576.37919921875,0.0120182397419209,27.586237884504516,1
^FCHI,2010-08-31,3435.050048828125,3490.7900390625,3430.909912109375,3490.7900390625,132464300.0,3490.7900390625,0.0010840316736369,3603.5580078125,3572.0885986328126,0.012052964444746,34.54498255273421,1
^FCHI,2010-09-01,3507.8701171875,3626.260009765625,3478.85009765625,3623.840087890625,168577800.0,3623.840087890625,0.0381145950742594,3596.714013671875,3571.729599609375,0.0151846747185543,50.242699132648994,1
^FCHI,2010-09-02,3610.39990234375,3646.2900390625,3598.179931640625,3631.429931640625,121208000.0,3631.429931640625,0.0020944201636716,3590.0760131835937,3573.25099609375,0.0151977563295575,51.80602457998378,1
^FCHI,2010-09-03,3642.10009765625,3706.47998046875,3631.320068359375,3672.199951171875,132819000.0,3672.199951171875,0.0112269877978425,3587.883508300781,3576.3003955078125,0.0152229516719883,56.26300775064145,1
^FCHI,2010-09-06,3695.469970703125,3695.469970703125,3674.760009765625,3684.72998046875,74534600.0,3684.72998046875,0.0034121315460713,3583.251501464844,3578.46599609375,0.0147276012496203,51.990573831718514,0
^FCHI,2010-09-07,3669.14990234375,3672.5400390625,3620.360107421875,3643.81005859375,108087700.0,3643.81005859375,-0.0111052701532812,3578.9130004882813,3582.6823974609374,0.0146787868572224,49.637513516718194,1
^FCHI,2010-09-08,3632.6201171875,3686.909912109375,3613.2900390625,3677.2099609375,125221000.0,3677.2099609375,0.0091662029048351,3581.358996582031,3587.368798828125,0.0134511563496138,59.96010408759098,1
^FCHI,2010-09-09,3666.760009765625,3731.06005859375,3655.469970703125,3722.14990234375,123690800.0,3722.14990234375,0.0122212062633466,3586.41298828125,3595.013798828125,0.0136720538141684,68.6762776676808,1
^FCHI,2010-09-10,3703.02001953125,3731.860107421875,3697.179931640625,3725.820068359375,109389800.0,3725.820068359375,0.0009860339083371,3592.15849609375,3602.5627978515627,0.0136359454283303,67.2118526829083,1
^FCHI,2010-09-13,3765.239990234375,3781.47998046875,3751.570068359375,3767.14990234375,131294400.0,3767.14990234375,0.0110928153335581,3600.635986328125,3611.256596679688,0.0137313661721433,78.71945256559079,1
^FCHI,2010-09-14,3767.3798828125,3784.1298828125,3746.969970703125,3774.39990234375,118190200.0,3774.39990234375,0.0019245318577552,3606.199487304688,3618.277392578125,0.0132170494513683,86.272426417968,0
^FCHI,2010-09-15,3776.18994140625,3784.0400390625,3738.43994140625,3755.639892578125,117818000.0,3755.639892578125,-0.0049703291254261,3611.5849853515615,3623.7213916015626,0.0132370366697074,81.8274759392525,0
^FCHI,2010-09-16,3757.909912109375,3766.1298828125,3729.669921875,3736.300048828125,107104400.0,3736.300048828125,-0.0051495468956487,3619.779992675781,3627.682392578125,0.0122839666984661,76.751024340464,0
^FCHI,2010-09-17,3778.239990234375,3795.47998046875,3705.2900390625,3722.02001953125,278399800.0,3722.02001953125,-0.0038219706956762,3629.574987792969,3631.033193359375,0.0118484271455756,77.87057020243637,1
^FCHI,2010-09-20,3738.0,3792.3798828125,3737.010009765625,3788.010009765625,142000600.0,3788.010009765625,0.0177296172207814,3641.313989257813,3635.4401953125,0.0122728122276541,80.71599238037568,0
